Knr,Kjonn,Alder,ContentsCode,Aar,knavn,00-99,01-03,05-09,10-33,35-39,41-43,45-47,49-53,55-56,58-63,64-66,68-75,77-82,84,85,86-88,90-99,00
4613,0,55-66,SysselsatteArb,2014,1219,958,60,0,185,16,42,77,74,8,3,11,35,41,29,119,222,29,7
4613,0,55-66,SysselsatteArb,2015,1219,943,60,0,198,15,45,69,78,8,3,11,31,35,21,120,208,25,16
4613,0,55-66,SysselsatteArb,2016,1219,906,64,0,180,17,43,66,73,9,0,9,25,34,21,124,204,29,8
4613,0,55-66,SysselsatteArb,2017,1219,916,59,0,180,15,50,63,79,9,3,7,21,34,26,123,207,29,11
4613,0,55-66,SysselsatteArb,2018,1219,917,61,0,179,15,60,68,85,6,6,6,27,37,24,116,194,24,9
4613,0,55-66,SysselsatteArb,2019,1219,931,52,0,190,16,58,67,91,0,6,7,29,41,23,113,205,25,8
4613,0,55-66,SysselsatteArb,2020,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,0,67-74,SysselsatteArb,2008,1219,94,21,0,10,0,8,11,10,3,0,0,3,4,0,6,11,3,4
4613,0,67-74,SysselsatteArb,2009,1219,101,26,0,10,0,9,7,11,0,0,3,6,4,0,3,13,6,3
4613,0,67-74,SysselsatteArb,2010,1219,93,28,0,10,0,8,10,9,0,0,0,4,3,3,3,9,3,3
4613,0,67-74,SysselsatteArb,2011,1219,120,29,0,13,0,6,14,12,0,0,0,3,6,3,4,22,4,4
4613,0,67-74,SysselsatteArb,2012,1219,126,31,0,12,0,3,15,11,0,3,3,3,4,3,7,20,3,8
4613,0,67-74,SysselsatteArb,2013,1219,137,34,0,13,0,3,10,13,3,0,3,7,8,4,3,26,6,4
4613,0,67-74,SysselsatteArb,2014,1219,125,28,0,12,3,4,12,14,3,0,3,4,5,6,4,14,10,3
4613,0,67-74,SysselsatteArb,2015,1219,124,24,0,11,0,4,9,9,3,0,3,4,4,0,3,31,10,9
4613,0,67-74,SysselsatteArb,2016,1219,120,31,0,10,0,3,6,9,3,0,0,5,3,0,6,28,7,9
4613,0,67-74,SysselsatteArb,2017,1219,140,33,0,11,0,5,10,15,4,0,0,5,3,3,8,27,9,7
4613,0,67-74,SysselsatteArb,2018,1219,159,31,0,24,3,6,11,17,3,0,0,7,4,3,6,27,10,7
4613,0,67-74,SysselsatteArb,2019,1219,151,38,0,20,0,10,6,19,6,0,0,10,3,3,3,22,8,3
4613,0,67-74,SysselsatteArb,2020,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,0,15-74,SysselsatteArb,2008,1221,9629,64,0,2684,155,572,1180,366,374,134,71,412,290,497,798,1791,216,25
4614,0,15-74,SysselsatteArb,2009,1221,9523,63,3,2533,162,591,1186,317,353,155,71,495,235,410,804,1918,202,25
4614,0,15-74,SysselsatteArb,2010,1221,9161,58,6,2306,166,496,1181,314,314,158,67,448,175,427,798,2006,207,34
4614,0,15-74,SysselsatteArb,2011,1221,9228,54,12,2329,174,575,1132,315,289,159,55,467,158,410,806,2063,204,26
4614,0,15-74,SysselsatteArb,2012,1221,9354,57,0,2401,176,580,1105,324,289,148,60,521,211,419,763,2077,197,26
4614,0,15-74,SysselsatteArb,2013,1221,9685,55,0,2628,167,573,1146,322,366,146,63,545,207,397,798,2038,202,32
4614,0,15-74,SysselsatteArb,2014,1221,9938,55,0,2794,169,628,1178,333,423,138,58,516,217,401,807,1986,197,38
4614,0,15-74,SysselsatteArb,2015,1221,9656,49,0,2672,151,663,1090,312,323,120,63,479,198,392,787,2047,225,85
4614,0,15-74,SysselsatteArb,2016,1221,9188,50,0,2269,115,630,1080,292,294,109,47,498,155,389,820,2162,208,70
4614,0,15-74,SysselsatteArb,2017,1221,9409,52,0,2251,114,684,1069,348,347,114,45,523,207,398,797,2163,238,59
4614,0,15-74,SysselsatteArb,2018,1221,9462,46,0,2295,122,644,1074,349,339,106,42,554,212,416,787,2201,229,46
4614,0,15-74,SysselsatteArb,2019,1221,9456,42,0,2355,130,642,1073,352,390,103,40,496,233,368,774,2183,224,51
4614,0,15-74,SysselsatteArb,2020,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,0,55-66,SysselsatteArb,2008,1221,1700,16,0,420,32,62,128,67,24,20,21,107,35,117,243,369,30,9
4614,0,55-66,SysselsatteArb,2009,1221,1726,18,0,429,39,73,122,65,24,24,25,133,37,91,240,362,34,10
4614,0,55-66,SysselsatteArb,2010,1221,1692,17,0,418,44,65,131,63,21,21,24,119,25,88,237,369,33,17
4614,0,55-66,SysselsatteArb,2011,1221,1741,15,0,423,48,74,118,68,19,24,17,120,30,96,247,384,44,14
4614,0,55-66,SysselsatteArb,2012,1221,1802,15,0,457,47,83,121,68,23,27,16,135,39,81,234,396,44,16
4614,0,55-66,SysselsatteArb,2013,1221,1815,13,0,491,42,81,124,71,24,28,16,129,38,71,246,384,43,14
4614,0,55-66,SysselsatteArb,2014,1221,1850,10,0,529,42,83,133,70,23,31,15,122,39,66,243,382,47,15
4614,0,55-66,SysselsatteArb,2015,1221,1824,12,0,511,42,88,131,64,20,25,15,107,36,73,232,395,48,25
4614,0,55-66,SysselsatteArb,2016,1221,1723,9,0,470,33,88,133,61,17,20,16,107,20,75,226,387,41,20
4614,0,55-66,SysselsatteArb,2017,1221,1842,13,0,509,34,98,133,87,26,19,19,113,38,76,209,404,48,16
4614,0,55-66,SysselsatteArb,2018,1221,1850,13,0,544,36,93,128,85,25,21,15,118,37,66,199,399,56,15
4614,0,55-66,SysselsatteArb,2019,1221,1903,12,0,600,31,96,136,83,29,21,15,107,49,70,184,404,53,13
4614,0,55-66,SysselsatteArb,2020,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,0,67-74,SysselsatteArb,2008,1221,146,13,0,18,3,8,12,9,4,0,0,16,0,5,20,32,3,3
4614,0,67-74,SysselsatteArb,2009,1221,154,10,0,15,0,7,13,9,6,0,0,19,0,7,18,41,6,3
4614,0,67-74,SysselsatteArb,2010,1221,163,10,0,10,0,7,12,14,3,3,0,20,3,6,19,46,7,3
4614,0,67-74,SysselsatteArb,2011,1221,172,5,0,12,0,9,15,11,6,4,0,20,0,7,19,54,7,3
4614,0,67-74,SysselsatteArb,2012,1221,184,12,0,20,0,8,20,10,6,3,0,22,3,8,15,49,8,0
4614,0,67-74,SysselsatteArb,2013,1221,209,17,0,26,0,9,20,11,3,5,0,29,5,12,17,38,11,6
4614,0,67-74,SysselsatteArb,2014,1221,225,15,0,30,3,11,17,13,6,4,0,26,4,13,21,37,16,9
4614,0,67-74,SysselsatteArb,2015,1221,204,10,0,34,0,5,15,10,3,3,0,23,3,16,11,35,11,25
4614,0,67-74,SysselsatteArb,2016,1221,229,11,0,22,3,6,13,8,3,3,0,28,4,22,17,53,14,22
4614,0,67-74,SysselsatteArb,2017,1221,233,12,0,20,3,11,17,10,6,5,0,23,5,12,20,53,18,18
4614,0,67-74,SysselsatteArb,2018,1221,228,8,0,21,3,7,20,12,3,5,0,32,5,11,16,56,14,15
4614,0,67-74,SysselsatteArb,2019,1221,237,10,0,23,6,10,19,18,7,5,0,29,4,5,17,54,17,13
4614,0,67-74,SysselsatteArb,2020,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,15-74,SysselsatteArb,2008,1222,1147,69,3,142,31,184,108,46,18,3,3,127,21,47,124,193,18,10
4615,0,15-74,SysselsatteArb,2009,1222,1155,78,0,152,38,178,98,38,26,0,6,114,18,45,122,216,19,7
4615,0,15-74,SysselsatteArb,2010,1222,1189,78,3,158,39,181,97,44,27,0,3,111,23,39,140,219,18,9
4615,0,15-74,SysselsatteArb,2011,1222,1234,83,3,163,42,180,103,42,27,0,3,119,25,46,132,228,24,14
4615,0,15-74,SysselsatteArb,2012,1222,1237,79,3,168,47,175,97,46,24,0,3,113,29,45,133,236,27,12
4615,0,15-74,SysselsatteArb,2013,1222,1259,79,0,179,38,170,97,47,25,0,3,124,25,50,140,248,28,6
4615,0,15-74,SysselsatteArb,2014,1222,1256,78,3,158,35,176,91,52,24,0,0,132,34,50,136,258,20,9
4615,0,15-74,SysselsatteArb,2015,1222,1202,97,3,144,35,175,89,54,16,0,3,104,15,43,138,246,25,15
4615,0,15-74,SysselsatteArb,2016,1222,1240,106,3,143,36,201,101,45,24,0,0,77,22,44,143,254,22,19
4615,0,15-74,SysselsatteArb,2017,1222,1204,116,0,162,37,192,83,47,23,0,0,38,22,38,129,287,18,12
4615,0,15-74,SysselsatteArb,2018,1222,1165,118,0,195,33,160,81,40,25,0,0,34,20,40,129,262,16,12
4615,0,15-74,SysselsatteArb,2019,1222,1104,114,3,139,27,159,80,53,18,0,0,40,16,32,123,273,15,12
4615,0,15-74,SysselsatteArb,2020,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,55-66,SysselsatteArb,2008,1222,238,18,0,20,13,35,11,5,0,0,3,22,8,16,34,43,6,4
4615,0,55-66,SysselsatteArb,2009,1222,238,14,0,19,13,36,12,5,3,0,3,21,4,17,37,47,3,4
4615,0,55-66,SysselsatteArb,2010,1222,246,20,0,21,11,35,17,8,0,0,0,18,6,14,38,52,3,3
4615,0,55-66,SysselsatteArb,2011,1222,255,10,0,20,14,39,16,7,0,0,3,22,10,13,37,58,3,3
4615,0,55-66,SysselsatteArb,2012,1222,276,16,3,25,15,40,17,4,3,0,3,23,11,11,38,60,4,3
4615,0,55-66,SysselsatteArb,2013,1222,274,14,0,25,11,42,17,7,0,0,3,29,9,10,41,59,7,0
4615,0,55-66,SysselsatteArb,2014,1222,273,13,0,27,7,38,15,8,0,0,0,28,10,10,43,68,3,3
4615,0,55-66,SysselsatteArb,2015,1222,276,17,0,24,8,34,12,9,0,0,3,28,5,11,44,69,3,9
4615,0,55-66,SysselsatteArb,2016,1222,256,17,0,27,8,33,12,5,0,0,0,17,5,12,44,66,6,4
4615,0,55-66,SysselsatteArb,2017,1222,251,20,0,33,8,30,11,5,3,0,0,10,7,11,35,75,0,3
4615,0,55-66,SysselsatteArb,2018,1222,234,22,0,35,7,26,10,6,3,0,0,10,3,11,34,64,3,0
4615,0,55-66,SysselsatteArb,2019,1222,225,17,0,30,4,31,10,3,3,0,0,13,6,13,30,59,3,3
4615,0,55-66,SysselsatteArb,2020,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2008,1222,25,3,0,3,0,8,5,6,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2009,1222,38,8,0,3,4,6,8,3,0,0,0,0,3,0,0,3,0,0
4615,0,67-74,SysselsatteArb,2010,1222,27,3,0,0,4,5,3,0,3,0,0,0,0,0,3,3,0,3
4615,0,67-74,SysselsatteArb,2011,1222,37,7,0,4,0,4,6,0,3,0,0,4,0,0,0,3,3,3
4615,0,67-74,SysselsatteArb,2012,1222,30,6,0,4,3,3,3,0,0,0,0,5,0,0,0,0,3,3
4615,0,67-74,SysselsatteArb,2013,1222,41,7,0,7,3,4,3,0,0,0,0,8,0,0,3,0,3,3
4615,0,67-74,SysselsatteArb,2014,1222,42,11,0,5,0,5,3,0,0,0,0,8,0,0,4,0,3,3
4615,0,67-74,SysselsatteArb,2015,1222,40,11,0,6,0,8,3,0,0,0,0,3,0,0,3,0,3,3
4615,0,67-74,SysselsatteArb,2016,1222,47,8,0,4,3,8,3,0,0,0,0,4,0,0,3,5,3,6
4615,0,67-74,SysselsatteArb,2017,1222,48,10,0,4,3,5,0,0,0,0,0,9,0,0,6,5,3,3
4615,0,67-74,SysselsatteArb,2018,1222,46,11,0,5,0,5,3,0,0,0,0,4,0,0,7,5,0,6
4615,0,67-74,SysselsatteArb,2019,1222,56,12,0,4,3,5,7,3,0,0,0,4,0,0,6,6,0,6
4615,0,67-74,SysselsatteArb,2020,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2008,1223,990,141,0,88,16,79,106,87,12,9,19,15,10,51,84,250,14,9
4616,0,15-74,SysselsatteArb,2009,1223,989,135,0,99,17,83,105,80,6,12,15,20,10,61,86,241,13,6
4616,0,15-74,SysselsatteArb,2010,1223,1063,141,0,134,18,87,110,80,13,19,14,23,17,52,89,246,11,9
4616,0,15-74,SysselsatteArb,2011,1223,1078,146,0,145,23,97,92,90,9,14,13,18,17,53,81,261,13,6
4616,0,15-74,SysselsatteArb,2012,1223,1067,133,0,146,22,92,95,78,6,14,13,22,26,58,81,257,15,9
4616,0,15-74,SysselsatteArb,2013,1223,1093,147,0,141,26,102,91,78,6,12,13,27,31,58,72,261,22,6
4616,0,15-74,SysselsatteArb,2014,1223,1099,151,0,146,25,103,103,77,9,15,16,25,32,55,71,243,19,9
4616,0,15-74,SysselsatteArb,2015,1223,1124,166,0,136,22,112,90,73,12,12,17,27,41,56,74,247,21,18
4616,0,15-74,SysselsatteArb,2016,1223,1162,183,0,146,25,100,96,71,15,15,14,33,47,52,80,253,23,9
4616,0,15-74,SysselsatteArb,2017,1223,1139,186,0,129,22,114,88,62,13,15,11,31,45,50,85,249,27,12
4616,0,15-74,SysselsatteArb,2018,1223,1149,224,0,127,18,118,100,70,12,12,14,30,18,46,78,248,22,12
4616,0,15-74,SysselsatteArb,2019,1223,1155,223,0,121,21,112,93,70,12,16,10,33,28,45,74,263,28,6
4616,0,15-74,SysselsatteArb,2020,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2008,1223,264,33,0,14,4,12,26,23,3,3,7,5,4,22,25,76,4,3
4616,0,55-66,SysselsatteArb,2009,1223,266,36,0,10,7,15,29,17,3,3,6,8,4,24,29,69,6,0
4616,0,55-66,SysselsatteArb,2010,1223,275,34,0,20,5,14,32,16,0,6,6,8,4,25,27,72,3,3
4616,0,55-66,SysselsatteArb,2011,1223,276,35,0,17,9,14,30,16,3,3,3,8,3,24,31,71,6,3
4616,0,55-66,SysselsatteArb,2012,1223,274,37,0,16,8,17,31,13,0,3,3,9,8,24,28,71,6,0
4616,0,55-66,SysselsatteArb,2013,1223,270,35,0,23,9,16,30,11,0,3,3,10,3,19,27,72,6,3
4616,0,55-66,SysselsatteArb,2014,1223,285,44,0,24,8,24,25,12,0,3,3,8,8,17,25,71,7,6
4616,0,55-66,SysselsatteArb,2015,1223,268,46,0,22,7,27,20,7,0,3,6,6,6,16,25,67,3,7
4616,0,55-66,SysselsatteArb,2016,1223,256,41,0,26,5,23,20,7,3,3,3,6,7,19,27,57,6,3
4616,0,55-66,SysselsatteArb,2017,1223,245,39,0,26,6,28,18,10,0,3,3,3,5,17,26,55,3,3
4616,0,55-66,SysselsatteArb,2018,1223,243,49,0,26,5,29,19,14,0,0,3,6,0,13,24,49,3,3
4616,0,55-66,SysselsatteArb,2019,1223,246,47,0,27,3,22,20,13,0,3,3,7,5,12,22,57,5,0
4616,0,55-66,SysselsatteArb,2020,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2008,1223,24,12,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3
4616,0,67-74,SysselsatteArb,2009,1223,26,12,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0
4616,0,67-74,SysselsatteArb,2010,1223,23,10,0,3,0,0,3,0,0,0,0,0,0,0,3,4,0,0
4616,0,67-74,SysselsatteArb,2011,1223,24,12,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0
4616,0,67-74,SysselsatteArb,2012,1223,36,12,0,5,0,0,3,3,0,0,0,3,0,0,0,7,0,3
4616,0,67-74,SysselsatteArb,2013,1223,48,13,0,3,3,3,3,3,0,0,0,3,3,3,0,8,0,3
4616,0,67-74,SysselsatteArb,2014,1223,41,13,0,3,3,3,5,0,0,0,0,4,0,3,0,4,0,3
4616,0,67-74,SysselsatteArb,2015,1223,44,7,0,0,0,3,3,5,3,0,0,4,0,6,0,5,0,8
4616,0,67-74,SysselsatteArb,2016,1223,53,9,0,0,3,5,5,3,0,3,0,4,0,0,6,12,0,3
4616,0,67-74,SysselsatteArb,2017,1223,58,16,0,0,0,5,3,0,0,3,0,3,0,4,3,12,3,6
4616,0,67-74,SysselsatteArb,2018,1223,71,18,0,3,0,7,3,0,3,3,0,4,3,4,3,14,0,6
4616,0,67-74,SysselsatteArb,2019,1223,64,19,0,4,3,7,6,3,0,0,0,3,0,3,3,7,3,3
4616,0,67-74,SysselsatteArb,2020,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2008,1224,6084,470,3,1316,99,444,655,314,114,40,80,139,113,213,469,1423,161,31
4617,0,15-74,SysselsatteArb,2009,1224,6021,474,6,1231,103,449,657,280,115,40,68,137,157,235,481,1413,147,28
4617,0,15-74,SysselsatteArb,2010,1224,5954,477,6,1061,104,460,725,270,125,43,67,136,151,235,488,1419,155,32
4617,0,15-74,SysselsatteArb,2011,1224,6029,506,6,1043,106,464,739,257,117,41,50,150,150,253,486,1462,171,28
4617,0,15-74,SysselsatteArb,2012,1224,5746,442,6,1124,107,416,652,199,97,57,41,160,107,239,464,1460,153,22
4617,0,15-74,SysselsatteArb,2013,1224,5737,450,6,1029,107,419,718,200,113,56,29,176,121,246,484,1403,145,35
4617,0,15-74,SysselsatteArb,2014,1224,5792,453,9,967,111,463,731,270,119,50,28,163,109,263,481,1405,147,23
4617,0,15-74,SysselsatteArb,2015,1224,5555,366,7,829,114,440,701,236,109,58,24,168,89,242,479,1489,139,65
4617,0,15-74,SysselsatteArb,2016,1224,5493,383,13,765,111,453,682,185,115,60,18,155,110,239,467,1537,134,66
4617,0,15-74,SysselsatteArb,2017,1224,5472,404,9,762,115,454,676,235,117,64,22,174,94,249,469,1442,135,51
4617,0,15-74,SysselsatteArb,2018,1224,5622,405,9,946,108,494,567,253,113,68,20,176,154,176,460,1475,145,53
4617,0,15-74,SysselsatteArb,2019,1224,5749,393,9,974,79,560,560,236,123,67,13,187,155,195,483,1525,142,48
4617,0,15-74,SysselsatteArb,2020,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2008,1224,1207,129,0,223,28,72,83,69,12,13,28,28,17,60,124,288,24,9
4617,0,55-66,SysselsatteArb,2009,1224,1224,124,0,221,32,77,84,64,10,14,28,31,18,62,123,304,25,7
4617,0,55-66,SysselsatteArb,2010,1224,1243,112,0,212,29,75,85,51,14,16,25,36,21,65,137,326,29,10
4617,0,55-66,SysselsatteArb,2011,1224,1244,113,0,204,30,72,87,49,13,18,18,41,19,67,147,325,29,12
4617,0,55-66,SysselsatteArb,2012,1224,1258,100,0,228,30,64,79,47,12,19,15,46,17,68,150,340,33,10
4617,0,55-66,SysselsatteArb,2013,1224,1244,93,3,223,30,60,91,51,8,16,9,49,19,71,147,332,32,10
4617,0,55-66,SysselsatteArb,2014,1224,1248,93,0,209,30,68,91,70,10,14,9,46,16,82,139,326,38,7
4617,0,55-66,SysselsatteArb,2015,1224,1227,93,4,180,32,61,95,66,12,11,9,45,17,72,134,342,32,22
4617,0,55-66,SysselsatteArb,2016,1224,1198,94,4,184,30,64,101,53,9,11,7,33,20,65,122,344,32,25
4617,0,55-66,SysselsatteArb,2017,1224,1231,105,0,189,35,62,102,67,12,11,8,42,13,65,134,336,35,15
4617,0,55-66,SysselsatteArb,2018,1224,1210,86,3,210,34,71,88,64,9,7,7,46,34,40,115,341,40,15
4617,0,55-66,SysselsatteArb,2019,1224,1239,99,3,220,24,83,96,54,7,10,8,47,35,40,112,343,42,16
4617,0,55-66,SysselsatteArb,2020,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2008,1224,165,56,0,14,3,13,16,9,0,0,0,5,0,0,3,33,10,3
4617,0,67-74,SysselsatteArb,2009,1224,185,55,0,12,3,15,15,8,0,0,0,10,3,3,3,38,14,6
4617,0,67-74,SysselsatteArb,2010,1224,158,55,0,12,0,13,17,7,0,0,3,3,0,3,3,30,12,0
4617,0,67-74,SysselsatteArb,2011,1224,197,52,0,17,3,21,21,10,3,3,3,7,0,3,6,36,9,3
4617,0,67-74,SysselsatteArb,2012,1224,191,55,0,19,3,19,18,9,0,3,0,7,0,6,6,33,10,3
4617,0,67-74,SysselsatteArb,2013,1224,197,58,0,17,3,20,19,7,3,0,0,10,0,3,7,33,10,7
4617,0,67-74,SysselsatteArb,2014,1224,188,51,3,11,3,23,16,7,3,0,0,13,0,9,7,27,12,3
4617,0,67-74,SysselsatteArb,2015,1224,208,46,0,13,4,21,16,7,3,3,0,12,3,6,8,42,9,15
4617,0,67-74,SysselsatteArb,2016,1224,209,46,0,11,4,20,13,8,6,3,0,14,3,10,10,40,7,14
4617,0,67-74,SysselsatteArb,2017,1224,229,50,3,16,4,26,13,8,3,3,0,17,3,9,8,45,7,14
4617,0,67-74,SysselsatteArb,2018,1224,228,48,3,16,4,21,14,15,3,3,0,18,8,3,3,46,8,15
4617,0,67-74,SysselsatteArb,2019,1224,225,41,0,20,3,17,12,13,3,0,0,16,8,3,8,56,10,15
4617,0,67-74,SysselsatteArb,2020,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2008,1228,3740,41,0,912,131,336,419,181,103,53,15,146,46,96,240,890,119,12
4618,0,15-74,SysselsatteArb,2009,1228,3702,42,0,885,118,295,390,205,85,49,18,167,51,101,249,920,111,16
4618,0,15-74,SysselsatteArb,2010,1228,3644,39,0,852,123,305,397,201,86,43,18,167,53,101,243,900,98,18
4618,0,15-74,SysselsatteArb,2011,1228,3642,36,0,853,105,318,418,180,96,43,23,167,64,106,233,895,93,12
4618,0,15-74,SysselsatteArb,2012,1228,3652,42,0,904,101,311,370,173,73,29,17,171,69,103,223,959,94,13
4618,0,15-74,SysselsatteArb,2013,1228,3607,38,0,876,97,314,378,170,95,30,19,169,61,115,230,912,91,12
4618,0,15-74,SysselsatteArb,2014,1228,3536,33,0,838,104,316,372,154,91,24,14,169,67,122,228,897,95,12
4618,0,15-74,SysselsatteArb,2015,1228,3489,35,12,807,101,361,346,144,86,26,14,174,45,115,246,873,81,23
4618,0,15-74,SysselsatteArb,2016,1228,3540,34,19,741,104,352,365,164,100,31,6,182,39,117,253,927,84,22
4618,0,15-74,SysselsatteArb,2017,1228,3521,35,0,771,89,363,358,164,109,25,9,182,67,113,242,896,81,17
4618,0,15-74,SysselsatteArb,2018,1228,3508,34,0,813,87,345,355,154,116,34,6,182,68,116,217,880,81,20
4618,0,15-74,SysselsatteArb,2019,1228,3566,28,0,868,90,341,347,192,120,26,9,179,61,116,223,883,70,13
4618,0,15-74,SysselsatteArb,2020,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2008,1228,752,12,0,167,32,62,70,48,5,9,9,36,22,26,69,160,20,5
4618,0,55-66,SysselsatteArb,2009,1228,774,13,0,162,35,54,69,57,4,11,10,45,19,26,71,171,20,7
4618,0,55-66,SysselsatteArb,2010,1228,744,11,0,154,32,57,63,63,4,12,6,38,11,23,66,180,18,6
4618,0,55-66,SysselsatteArb,2011,1228,769,9,0,168,28,67,62,60,8,12,8,44,9,27,70,175,19,3
4618,0,55-66,SysselsatteArb,2012,1228,816,11,0,203,27,67,64,58,7,12,6,43,13,22,73,186,18,6
4618,0,55-66,SysselsatteArb,2013,1228,830,11,0,199,27,64,64,60,7,12,10,43,12,34,72,194,18,3
4618,0,55-66,SysselsatteArb,2014,1228,843,14,0,197,28,69,71,56,8,11,5,49,12,32,72,198,18,3
4618,0,55-66,SysselsatteArb,2015,1228,859,12,3,200,29,79,65,48,11,8,5,52,7,34,75,206,15,10
4618,0,55-66,SysselsatteArb,2016,1228,879,15,3,189,32,74,70,55,13,12,0,55,7,35,82,211,19,7
4618,0,55-66,SysselsatteArb,2017,1228,879,12,0,196,30,69,64,59,14,7,3,51,13,41,80,216,19,5
4618,0,55-66,SysselsatteArb,2018,1228,899,13,0,211,29,72,63,55,13,10,3,55,12,31,74,231,20,7
4618,0,55-66,SysselsatteArb,2019,1228,900,11,0,223,33,62,57,67,11,5,3,54,10,34,70,238,15,7
4618,0,55-66,SysselsatteArb,2020,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2008,1228,75,3,0,4,0,9,4,6,3,3,0,3,3,0,7,27,3,0
4618,0,67-74,SysselsatteArb,2009,1228,109,7,0,4,0,10,13,9,3,3,0,8,7,3,8,28,6,0
4618,0,67-74,SysselsatteArb,2010,1228,112,9,0,6,3,8,16,5,3,0,0,11,3,0,8,31,6,3
4618,0,67-74,SysselsatteArb,2011,1228,109,11,0,8,3,8,13,8,0,0,0,10,6,0,6,27,6,3
4618,0,67-74,SysselsatteArb,2012,1228,116,10,0,14,3,11,11,11,3,0,0,10,0,0,3,30,3,7
4618,0,67-74,SysselsatteArb,2013,1228,110,11,0,10,0,10,10,11,3,0,0,9,3,0,7,27,3,6
4618,0,67-74,SysselsatteArb,2014,1228,102,9,0,9,0,9,9,12,3,0,0,9,3,3,8,21,4,3
4618,0,67-74,SysselsatteArb,2015,1228,104,10,0,3,0,20,3,23,0,0,0,6,0,6,7,16,0,10
4618,0,67-74,SysselsatteArb,2016,1228,112,8,7,7,0,11,3,25,0,0,0,8,0,3,7,24,0,9
4618,0,67-74,SysselsatteArb,2017,1228,120,12,0,5,0,14,4,27,6,0,0,9,6,3,7,21,0,6
4618,0,67-74,SysselsatteArb,2018,1228,116,7,0,6,0,15,6,27,3,0,0,10,5,3,7,20,0,7
4618,0,67-74,SysselsatteArb,2019,1228,135,7,0,10,3,19,6,28,5,0,0,13,7,3,7,24,0,3
4618,0,67-74,SysselsatteArb,2020,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2008,1231,1395,196,3,82,22,199,122,61,85,3,29,104,21,68,110,234,46,10
4618,0,15-74,SysselsatteArb,2009,1231,1420,198,3,88,21,234,113,54,82,6,28,85,26,74,110,241,47,10
4618,0,15-74,SysselsatteArb,2010,1231,1495,183,0,86,24,293,114,48,69,9,29,99,26,76,123,260,41,15
4618,0,15-74,SysselsatteArb,2011,1231,1456,174,0,78,21,304,104,41,95,3,22,90,31,73,113,255,43,9
4618,0,15-74,SysselsatteArb,2012,1231,1272,142,0,70,24,144,101,46,93,3,19,106,33,75,108,257,40,11
4618,0,15-74,SysselsatteArb,2013,1231,1268,139,0,59,27,147,97,51,97,3,16,107,23,78,110,267,38,9
4618,0,15-74,SysselsatteArb,2014,1231,1298,135,0,73,30,149,108,49,92,6,6,115,32,60,99,290,45,9
4618,0,15-74,SysselsatteArb,2015,1231,1257,131,0,72,27,143,95,47,88,9,6,97,36,51,101,301,34,19
4618,0,15-74,SysselsatteArb,2016,1231,1239,117,0,71,21,156,94,48,92,6,6,98,30,61,108,276,40,15
4618,0,15-74,SysselsatteArb,2017,1231,1261,111,0,74,23,159,92,45,85,9,3,107,26,61,124,283,43,16
4618,0,15-74,SysselsatteArb,2018,1231,1235,109,0,69,20,164,85,39,71,6,6,98,27,67,124,280,51,19
4618,0,15-74,SysselsatteArb,2019,1231,1261,125,0,50,22,172,90,44,74,6,3,90,27,68,124,302,54,10
4618,0,15-74,SysselsatteArb,2020,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2008,1231,344,77,0,15,8,35,31,10,9,0,8,15,12,26,28,56,7,7
