Knr,Naering,Kjonn,ContentsCode,Aar,Haugesund,Sauda,Bokn,Tysvaer,Karmoy,Utsira,Vindafjord,1145_55-66,1145_67-74,1146_15-74,1146_55-66,1146_67-74,1149_15-74,1149_55-66,1149_67-74,1151_15-74,1151_55-66,1151_67-74,1160_15-74,1160_55-66,1160_67-74
1145,05-09,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,05-09,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,05-09,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,05-09,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,05-09,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,05-09,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,05-09,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,05-09,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,41,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,40,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,31,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,31,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,51,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,54,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,54,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,36,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,43,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,37,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,43,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,52,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,10-33,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,63,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,35-39,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,11,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,11,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,11,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,16,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,13,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,13,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,12,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,9,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,41-43,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,13,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,13,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,15,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,19,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,13,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,16,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,15,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,15,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,10,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,45-47,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,12,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,35,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,27,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,28,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,21,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,20,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,24,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,27,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,26,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,30,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,32,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,27,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,33,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,49-53,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,31,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,9,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,55-56,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,58-63,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,64-66,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,68-75,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,9,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,6,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,77-82,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,14,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,15,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,14,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,21,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,16,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,18,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,17,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,15,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,13,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,16,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,21,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,84,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,18,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,32,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,39,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,42,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,45,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,33,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,33,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,35,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,28,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,34,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,29,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,26,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,26,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,85,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,23,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,86-88,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,74,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,86-88,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,77,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,86-88,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,84,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,86-88,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,73,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,86-88,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,97,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,86-88,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,99,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,86-88,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,100,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
