Knr,Naering,Kjonn,Alder,ContentsCode,Aar,value
4617,49-53,0,55-66,SysselsatteArb,2011,0
4617,49-53,0,55-66,SysselsatteArb,2012,0
4617,49-53,0,55-66,SysselsatteArb,2013,0
4617,49-53,0,55-66,SysselsatteArb,2014,0
4617,49-53,0,55-66,SysselsatteArb,2015,0
4617,49-53,0,55-66,SysselsatteArb,2016,0
4617,49-53,0,55-66,SysselsatteArb,2017,0
4617,49-53,0,55-66,SysselsatteArb,2018,0
4617,49-53,0,55-66,SysselsatteArb,2019,0
4617,49-53,0,55-66,SysselsatteArb,2020,48
4617,49-53,0,67-74,SysselsatteArb,2008,0
4617,49-53,0,67-74,SysselsatteArb,2009,0
4617,49-53,0,67-74,SysselsatteArb,2010,0
4617,49-53,0,67-74,SysselsatteArb,2011,0
4617,49-53,0,67-74,SysselsatteArb,2012,0
4617,49-53,0,67-74,SysselsatteArb,2013,0
4617,49-53,0,67-74,SysselsatteArb,2014,0
4617,49-53,0,67-74,SysselsatteArb,2015,0
4617,49-53,0,67-74,SysselsatteArb,2016,0
4617,49-53,0,67-74,SysselsatteArb,2017,0
4617,49-53,0,67-74,SysselsatteArb,2018,0
4617,49-53,0,67-74,SysselsatteArb,2019,0
4617,49-53,0,67-74,SysselsatteArb,2020,10
4617,55-56,0,15-74,SysselsatteArb,2008,0
4617,55-56,0,15-74,SysselsatteArb,2009,0
4617,55-56,0,15-74,SysselsatteArb,2010,0
4617,55-56,0,15-74,SysselsatteArb,2011,0
4617,55-56,0,15-74,SysselsatteArb,2012,0
4617,55-56,0,15-74,SysselsatteArb,2013,0
4617,55-56,0,15-74,SysselsatteArb,2014,0
4617,55-56,0,15-74,SysselsatteArb,2015,0
4617,55-56,0,15-74,SysselsatteArb,2016,0
4617,55-56,0,15-74,SysselsatteArb,2017,0
4617,55-56,0,15-74,SysselsatteArb,2018,0
4617,55-56,0,15-74,SysselsatteArb,2019,0
4617,55-56,0,15-74,SysselsatteArb,2020,113
4617,55-56,0,55-66,SysselsatteArb,2008,0
4617,55-56,0,55-66,SysselsatteArb,2009,0
4617,55-56,0,55-66,SysselsatteArb,2010,0
4617,55-56,0,55-66,SysselsatteArb,2011,0
4617,55-56,0,55-66,SysselsatteArb,2012,0
4617,55-56,0,55-66,SysselsatteArb,2013,0
4617,55-56,0,55-66,SysselsatteArb,2014,0
4617,55-56,0,55-66,SysselsatteArb,2015,0
4617,55-56,0,55-66,SysselsatteArb,2016,0
4617,55-56,0,55-66,SysselsatteArb,2017,0
4617,55-56,0,55-66,SysselsatteArb,2018,0
4617,55-56,0,55-66,SysselsatteArb,2019,0
4617,55-56,0,55-66,SysselsatteArb,2020,11
4617,55-56,0,67-74,SysselsatteArb,2008,0
4617,55-56,0,67-74,SysselsatteArb,2009,0
4617,55-56,0,67-74,SysselsatteArb,2010,0
4617,55-56,0,67-74,SysselsatteArb,2011,0
4617,55-56,0,67-74,SysselsatteArb,2012,0
4617,55-56,0,67-74,SysselsatteArb,2013,0
4617,55-56,0,67-74,SysselsatteArb,2014,0
4617,55-56,0,67-74,SysselsatteArb,2015,0
4617,55-56,0,67-74,SysselsatteArb,2016,0
4617,55-56,0,67-74,SysselsatteArb,2017,0
4617,55-56,0,67-74,SysselsatteArb,2018,0
4617,55-56,0,67-74,SysselsatteArb,2019,0
4617,55-56,0,67-74,SysselsatteArb,2020,0
4617,58-63,0,15-74,SysselsatteArb,2008,0
4617,58-63,0,15-74,SysselsatteArb,2009,0
4617,58-63,0,15-74,SysselsatteArb,2010,0
4617,58-63,0,15-74,SysselsatteArb,2011,0
4617,58-63,0,15-74,SysselsatteArb,2012,0
4617,58-63,0,15-74,SysselsatteArb,2013,0
4617,58-63,0,15-74,SysselsatteArb,2014,0
4617,58-63,0,15-74,SysselsatteArb,2015,0
4617,58-63,0,15-74,SysselsatteArb,2016,0
4617,58-63,0,15-74,SysselsatteArb,2017,0
4617,58-63,0,15-74,SysselsatteArb,2018,0
4617,58-63,0,15-74,SysselsatteArb,2019,0
4617,58-63,0,15-74,SysselsatteArb,2020,63
4617,58-63,0,55-66,SysselsatteArb,2008,0
4617,58-63,0,55-66,SysselsatteArb,2009,0
4617,58-63,0,55-66,SysselsatteArb,2010,0
4617,58-63,0,55-66,SysselsatteArb,2011,0
4617,58-63,0,55-66,SysselsatteArb,2012,0
4617,58-63,0,55-66,SysselsatteArb,2013,0
4617,58-63,0,55-66,SysselsatteArb,2014,0
4617,58-63,0,55-66,SysselsatteArb,2015,0
4617,58-63,0,55-66,SysselsatteArb,2016,0
4617,58-63,0,55-66,SysselsatteArb,2017,0
4617,58-63,0,55-66,SysselsatteArb,2018,0
4617,58-63,0,55-66,SysselsatteArb,2019,0
4617,58-63,0,55-66,SysselsatteArb,2020,7
4617,58-63,0,67-74,SysselsatteArb,2008,0
4617,58-63,0,67-74,SysselsatteArb,2009,0
4617,58-63,0,67-74,SysselsatteArb,2010,0
4617,58-63,0,67-74,SysselsatteArb,2011,0
4617,58-63,0,67-74,SysselsatteArb,2012,0
4617,58-63,0,67-74,SysselsatteArb,2013,0
4617,58-63,0,67-74,SysselsatteArb,2014,0
4617,58-63,0,67-74,SysselsatteArb,2015,0
4617,58-63,0,67-74,SysselsatteArb,2016,0
4617,58-63,0,67-74,SysselsatteArb,2017,0
4617,58-63,0,67-74,SysselsatteArb,2018,0
4617,58-63,0,67-74,SysselsatteArb,2019,0
4617,58-63,0,67-74,SysselsatteArb,2020,6
4617,64-66,0,15-74,SysselsatteArb,2008,0
4617,64-66,0,15-74,SysselsatteArb,2009,0
4617,64-66,0,15-74,SysselsatteArb,2010,0
4617,64-66,0,15-74,SysselsatteArb,2011,0
4617,64-66,0,15-74,SysselsatteArb,2012,0
4617,64-66,0,15-74,SysselsatteArb,2013,0
4617,64-66,0,15-74,SysselsatteArb,2014,0
4617,64-66,0,15-74,SysselsatteArb,2015,0
4617,64-66,0,15-74,SysselsatteArb,2016,0
4617,64-66,0,15-74,SysselsatteArb,2017,0
4617,64-66,0,15-74,SysselsatteArb,2018,0
4617,64-66,0,15-74,SysselsatteArb,2019,0
4617,64-66,0,15-74,SysselsatteArb,2020,16
4617,64-66,0,55-66,SysselsatteArb,2008,0
4617,64-66,0,55-66,SysselsatteArb,2009,0
4617,64-66,0,55-66,SysselsatteArb,2010,0
4617,64-66,0,55-66,SysselsatteArb,2011,0
4617,64-66,0,55-66,SysselsatteArb,2012,0
4617,64-66,0,55-66,SysselsatteArb,2013,0
4617,64-66,0,55-66,SysselsatteArb,2014,0
4617,64-66,0,55-66,SysselsatteArb,2015,0
4617,64-66,0,55-66,SysselsatteArb,2016,0
4617,64-66,0,55-66,SysselsatteArb,2017,0
4617,64-66,0,55-66,SysselsatteArb,2018,0
4617,64-66,0,55-66,SysselsatteArb,2019,0
4617,64-66,0,55-66,SysselsatteArb,2020,9
4617,64-66,0,67-74,SysselsatteArb,2008,0
4617,64-66,0,67-74,SysselsatteArb,2009,0
4617,64-66,0,67-74,SysselsatteArb,2010,0
4617,64-66,0,67-74,SysselsatteArb,2011,0
4617,64-66,0,67-74,SysselsatteArb,2012,0
4617,64-66,0,67-74,SysselsatteArb,2013,0
4617,64-66,0,67-74,SysselsatteArb,2014,0
4617,64-66,0,67-74,SysselsatteArb,2015,0
4617,64-66,0,67-74,SysselsatteArb,2016,0
4617,64-66,0,67-74,SysselsatteArb,2017,0
4617,64-66,0,67-74,SysselsatteArb,2018,0
4617,64-66,0,67-74,SysselsatteArb,2019,0
4617,64-66,0,67-74,SysselsatteArb,2020,0
4617,68-75,0,15-74,SysselsatteArb,2008,0
4617,68-75,0,15-74,SysselsatteArb,2009,0
4617,68-75,0,15-74,SysselsatteArb,2010,0
4617,68-75,0,15-74,SysselsatteArb,2011,0
4617,68-75,0,15-74,SysselsatteArb,2012,0
4617,68-75,0,15-74,SysselsatteArb,2013,0
4617,68-75,0,15-74,SysselsatteArb,2014,0
4617,68-75,0,15-74,SysselsatteArb,2015,0
4617,68-75,0,15-74,SysselsatteArb,2016,0
4617,68-75,0,15-74,SysselsatteArb,2017,0
4617,68-75,0,15-74,SysselsatteArb,2018,0
4617,68-75,0,15-74,SysselsatteArb,2019,0
4617,68-75,0,15-74,SysselsatteArb,2020,161
4617,68-75,0,55-66,SysselsatteArb,2008,0
4617,68-75,0,55-66,SysselsatteArb,2009,0
4617,68-75,0,55-66,SysselsatteArb,2010,0
4617,68-75,0,55-66,SysselsatteArb,2011,0
4617,68-75,0,55-66,SysselsatteArb,2012,0
4617,68-75,0,55-66,SysselsatteArb,2013,0
4617,68-75,0,55-66,SysselsatteArb,2014,0
4617,68-75,0,55-66,SysselsatteArb,2015,0
4617,68-75,0,55-66,SysselsatteArb,2016,0
4617,68-75,0,55-66,SysselsatteArb,2017,0
4617,68-75,0,55-66,SysselsatteArb,2018,0
4617,68-75,0,55-66,SysselsatteArb,2019,0
4617,68-75,0,55-66,SysselsatteArb,2020,43
4617,68-75,0,67-74,SysselsatteArb,2008,0
4617,68-75,0,67-74,SysselsatteArb,2009,0
4617,68-75,0,67-74,SysselsatteArb,2010,0
4617,68-75,0,67-74,SysselsatteArb,2011,0
4617,68-75,0,67-74,SysselsatteArb,2012,0
4617,68-75,0,67-74,SysselsatteArb,2013,0
4617,68-75,0,67-74,SysselsatteArb,2014,0
4617,68-75,0,67-74,SysselsatteArb,2015,0
4617,68-75,0,67-74,SysselsatteArb,2016,0
4617,68-75,0,67-74,SysselsatteArb,2017,0
4617,68-75,0,67-74,SysselsatteArb,2018,0
4617,68-75,0,67-74,SysselsatteArb,2019,0
4617,68-75,0,67-74,SysselsatteArb,2020,21
4617,77-82,0,15-74,SysselsatteArb,2008,0
4617,77-82,0,15-74,SysselsatteArb,2009,0
4617,77-82,0,15-74,SysselsatteArb,2010,0
4617,77-82,0,15-74,SysselsatteArb,2011,0
4617,77-82,0,15-74,SysselsatteArb,2012,0
4617,77-82,0,15-74,SysselsatteArb,2013,0
4617,77-82,0,15-74,SysselsatteArb,2014,0
4617,77-82,0,15-74,SysselsatteArb,2015,0
4617,77-82,0,15-74,SysselsatteArb,2016,0
4617,77-82,0,15-74,SysselsatteArb,2017,0
4617,77-82,0,15-74,SysselsatteArb,2018,0
4617,77-82,0,15-74,SysselsatteArb,2019,0
4617,77-82,0,15-74,SysselsatteArb,2020,156
4617,77-82,0,55-66,SysselsatteArb,2008,0
4617,77-82,0,55-66,SysselsatteArb,2009,0
4617,77-82,0,55-66,SysselsatteArb,2010,0
4617,77-82,0,55-66,SysselsatteArb,2011,0
4617,77-82,0,55-66,SysselsatteArb,2012,0
4617,77-82,0,55-66,SysselsatteArb,2013,0
4617,77-82,0,55-66,SysselsatteArb,2014,0
4617,77-82,0,55-66,SysselsatteArb,2015,0
4617,77-82,0,55-66,SysselsatteArb,2016,0
4617,77-82,0,55-66,SysselsatteArb,2017,0
4617,77-82,0,55-66,SysselsatteArb,2018,0
4617,77-82,0,55-66,SysselsatteArb,2019,0
4617,77-82,0,55-66,SysselsatteArb,2020,39
4617,77-82,0,67-74,SysselsatteArb,2008,0
4617,77-82,0,67-74,SysselsatteArb,2009,0
4617,77-82,0,67-74,SysselsatteArb,2010,0
4617,77-82,0,67-74,SysselsatteArb,2011,0
4617,77-82,0,67-74,SysselsatteArb,2012,0
4617,77-82,0,67-74,SysselsatteArb,2013,0
4617,77-82,0,67-74,SysselsatteArb,2014,0
4617,77-82,0,67-74,SysselsatteArb,2015,0
4617,77-82,0,67-74,SysselsatteArb,2016,0
4617,77-82,0,67-74,SysselsatteArb,2017,0
4617,77-82,0,67-74,SysselsatteArb,2018,0
4617,77-82,0,67-74,SysselsatteArb,2019,0
4617,77-82,0,67-74,SysselsatteArb,2020,4
4617,84,0,15-74,SysselsatteArb,2008,0
4617,84,0,15-74,SysselsatteArb,2009,0
4617,84,0,15-74,SysselsatteArb,2010,0
4617,84,0,15-74,SysselsatteArb,2011,0
4617,84,0,15-74,SysselsatteArb,2012,0
4617,84,0,15-74,SysselsatteArb,2013,0
4617,84,0,15-74,SysselsatteArb,2014,0
4617,84,0,15-74,SysselsatteArb,2015,0
4617,84,0,15-74,SysselsatteArb,2016,0
4617,84,0,15-74,SysselsatteArb,2017,0
4617,84,0,15-74,SysselsatteArb,2018,0
4617,84,0,15-74,SysselsatteArb,2019,0
4617,84,0,15-74,SysselsatteArb,2020,201
4617,84,0,55-66,SysselsatteArb,2008,0
4617,84,0,55-66,SysselsatteArb,2009,0
4617,84,0,55-66,SysselsatteArb,2010,0
4617,84,0,55-66,SysselsatteArb,2011,0
4617,84,0,55-66,SysselsatteArb,2012,0
4617,84,0,55-66,SysselsatteArb,2013,0
4617,84,0,55-66,SysselsatteArb,2014,0
4617,84,0,55-66,SysselsatteArb,2015,0
4617,84,0,55-66,SysselsatteArb,2016,0
4617,84,0,55-66,SysselsatteArb,2017,0
4617,84,0,55-66,SysselsatteArb,2018,0
4617,84,0,55-66,SysselsatteArb,2019,0
4617,84,0,55-66,SysselsatteArb,2020,38
4617,84,0,67-74,SysselsatteArb,2008,0
4617,84,0,67-74,SysselsatteArb,2009,0
4617,84,0,67-74,SysselsatteArb,2010,0
4617,84,0,67-74,SysselsatteArb,2011,0
4617,84,0,67-74,SysselsatteArb,2012,0
4617,84,0,67-74,SysselsatteArb,2013,0
4617,84,0,67-74,SysselsatteArb,2014,0
4617,84,0,67-74,SysselsatteArb,2015,0
4617,84,0,67-74,SysselsatteArb,2016,0
4617,84,0,67-74,SysselsatteArb,2017,0
4617,84,0,67-74,SysselsatteArb,2018,0
4617,84,0,67-74,SysselsatteArb,2019,0
4617,84,0,67-74,SysselsatteArb,2020,3
4617,85,0,15-74,SysselsatteArb,2008,0
4617,85,0,15-74,SysselsatteArb,2009,0
4617,85,0,15-74,SysselsatteArb,2010,0
4617,85,0,15-74,SysselsatteArb,2011,0
4617,85,0,15-74,SysselsatteArb,2012,0
4617,85,0,15-74,SysselsatteArb,2013,0
4617,85,0,15-74,SysselsatteArb,2014,0
4617,85,0,15-74,SysselsatteArb,2015,0
4617,85,0,15-74,SysselsatteArb,2016,0
4617,85,0,15-74,SysselsatteArb,2017,0
4617,85,0,15-74,SysselsatteArb,2018,0
4617,85,0,15-74,SysselsatteArb,2019,0
4617,85,0,15-74,SysselsatteArb,2020,477
4617,85,0,55-66,SysselsatteArb,2008,0
4617,85,0,55-66,SysselsatteArb,2009,0
4617,85,0,55-66,SysselsatteArb,2010,0
4617,85,0,55-66,SysselsatteArb,2011,0
4617,85,0,55-66,SysselsatteArb,2012,0
4617,85,0,55-66,SysselsatteArb,2013,0
4617,85,0,55-66,SysselsatteArb,2014,0
4617,85,0,55-66,SysselsatteArb,2015,0
4617,85,0,55-66,SysselsatteArb,2016,0
4617,85,0,55-66,SysselsatteArb,2017,0
4617,85,0,55-66,SysselsatteArb,2018,0
4617,85,0,55-66,SysselsatteArb,2019,0
4617,85,0,55-66,SysselsatteArb,2020,109
4617,85,0,67-74,SysselsatteArb,2008,0
4617,85,0,67-74,SysselsatteArb,2009,0
4617,85,0,67-74,SysselsatteArb,2010,0
4617,85,0,67-74,SysselsatteArb,2011,0
4617,85,0,67-74,SysselsatteArb,2012,0
4617,85,0,67-74,SysselsatteArb,2013,0
4617,85,0,67-74,SysselsatteArb,2014,0
4617,85,0,67-74,SysselsatteArb,2015,0
4617,85,0,67-74,SysselsatteArb,2016,0
4617,85,0,67-74,SysselsatteArb,2017,0
4617,85,0,67-74,SysselsatteArb,2018,0
4617,85,0,67-74,SysselsatteArb,2019,0
4617,85,0,67-74,SysselsatteArb,2020,8
4617,86-88,0,15-74,SysselsatteArb,2008,0
4617,86-88,0,15-74,SysselsatteArb,2009,0
4617,86-88,0,15-74,SysselsatteArb,2010,0
4617,86-88,0,15-74,SysselsatteArb,2011,0
4617,86-88,0,15-74,SysselsatteArb,2012,0
4617,86-88,0,15-74,SysselsatteArb,2013,0
4617,86-88,0,15-74,SysselsatteArb,2014,0
4617,86-88,0,15-74,SysselsatteArb,2015,0
4617,86-88,0,15-74,SysselsatteArb,2016,0
4617,86-88,0,15-74,SysselsatteArb,2017,0
4617,86-88,0,15-74,SysselsatteArb,2018,0
4617,86-88,0,15-74,SysselsatteArb,2019,0
4617,86-88,0,15-74,SysselsatteArb,2020,1577
4617,86-88,0,55-66,SysselsatteArb,2008,0
4617,86-88,0,55-66,SysselsatteArb,2009,0
4617,86-88,0,55-66,SysselsatteArb,2010,0
4617,86-88,0,55-66,SysselsatteArb,2011,0
4617,86-88,0,55-66,SysselsatteArb,2012,0
4617,86-88,0,55-66,SysselsatteArb,2013,0
4617,86-88,0,55-66,SysselsatteArb,2014,0
4617,86-88,0,55-66,SysselsatteArb,2015,0
4617,86-88,0,55-66,SysselsatteArb,2016,0
4617,86-88,0,55-66,SysselsatteArb,2017,0
4617,86-88,0,55-66,SysselsatteArb,2018,0
4617,86-88,0,55-66,SysselsatteArb,2019,0
4617,86-88,0,55-66,SysselsatteArb,2020,343
4617,86-88,0,67-74,SysselsatteArb,2008,0
4617,86-88,0,67-74,SysselsatteArb,2009,0
4617,86-88,0,67-74,SysselsatteArb,2010,0
4617,86-88,0,67-74,SysselsatteArb,2011,0
4617,86-88,0,67-74,SysselsatteArb,2012,0
4617,86-88,0,67-74,SysselsatteArb,2013,0
4617,86-88,0,67-74,SysselsatteArb,2014,0
4617,86-88,0,67-74,SysselsatteArb,2015,0
4617,86-88,0,67-74,SysselsatteArb,2016,0
4617,86-88,0,67-74,SysselsatteArb,2017,0
4617,86-88,0,67-74,SysselsatteArb,2018,0
4617,86-88,0,67-74,SysselsatteArb,2019,0
4617,86-88,0,67-74,SysselsatteArb,2020,46
4617,90-99,0,15-74,SysselsatteArb,2008,0
4617,90-99,0,15-74,SysselsatteArb,2009,0
4617,90-99,0,15-74,SysselsatteArb,2010,0
4617,90-99,0,15-74,SysselsatteArb,2011,0
4617,90-99,0,15-74,SysselsatteArb,2012,0
4617,90-99,0,15-74,SysselsatteArb,2013,0
4617,90-99,0,15-74,SysselsatteArb,2014,0
4617,90-99,0,15-74,SysselsatteArb,2015,0
4617,90-99,0,15-74,SysselsatteArb,2016,0
4617,90-99,0,15-74,SysselsatteArb,2017,0
4617,90-99,0,15-74,SysselsatteArb,2018,0
4617,90-99,0,15-74,SysselsatteArb,2019,0
4617,90-99,0,15-74,SysselsatteArb,2020,134
4617,90-99,0,55-66,SysselsatteArb,2008,0
4617,90-99,0,55-66,SysselsatteArb,2009,0
4617,90-99,0,55-66,SysselsatteArb,2010,0
4617,90-99,0,55-66,SysselsatteArb,2011,0
4617,90-99,0,55-66,SysselsatteArb,2012,0
4617,90-99,0,55-66,SysselsatteArb,2013,0
4617,90-99,0,55-66,SysselsatteArb,2014,0
4617,90-99,0,55-66,SysselsatteArb,2015,0
4617,90-99,0,55-66,SysselsatteArb,2016,0
4617,90-99,0,55-66,SysselsatteArb,2017,0
4617,90-99,0,55-66,SysselsatteArb,2018,0
4617,90-99,0,55-66,SysselsatteArb,2019,0
4617,90-99,0,55-66,SysselsatteArb,2020,39
4617,90-99,0,67-74,SysselsatteArb,2008,0
4617,90-99,0,67-74,SysselsatteArb,2009,0
4617,90-99,0,67-74,SysselsatteArb,2010,0
4617,90-99,0,67-74,SysselsatteArb,2011,0
4617,90-99,0,67-74,SysselsatteArb,2012,0
4617,90-99,0,67-74,SysselsatteArb,2013,0
4617,90-99,0,67-74,SysselsatteArb,2014,0
4617,90-99,0,67-74,SysselsatteArb,2015,0
4617,90-99,0,67-74,SysselsatteArb,2016,0
4617,90-99,0,67-74,SysselsatteArb,2017,0
4617,90-99,0,67-74,SysselsatteArb,2018,0
4617,90-99,0,67-74,SysselsatteArb,2019,0
4617,90-99,0,67-74,SysselsatteArb,2020,13
4617,00,0,15-74,SysselsatteArb,2008,0
4617,00,0,15-74,SysselsatteArb,2009,0
4617,00,0,15-74,SysselsatteArb,2010,0
4617,00,0,15-74,SysselsatteArb,2011,0
4617,00,0,15-74,SysselsatteArb,2012,0
4617,00,0,15-74,SysselsatteArb,2013,0
4617,00,0,15-74,SysselsatteArb,2014,0
4617,00,0,15-74,SysselsatteArb,2015,0
4617,00,0,15-74,SysselsatteArb,2016,0
4617,00,0,15-74,SysselsatteArb,2017,0
4617,00,0,15-74,SysselsatteArb,2018,0
4617,00,0,15-74,SysselsatteArb,2019,0
4617,00,0,15-74,SysselsatteArb,2020,NA
4617,00,0,55-66,SysselsatteArb,2008,0
4617,00,0,55-66,SysselsatteArb,2009,0
4617,00,0,55-66,SysselsatteArb,2010,0
4617,00,0,55-66,SysselsatteArb,2011,0
4617,00,0,55-66,SysselsatteArb,2012,0
4617,00,0,55-66,SysselsatteArb,2013,0
4617,00,0,55-66,SysselsatteArb,2014,0
4617,00,0,55-66,SysselsatteArb,2015,0
4617,00,0,55-66,SysselsatteArb,2016,0
4617,00,0,55-66,SysselsatteArb,2017,0
4617,00,0,55-66,SysselsatteArb,2018,0
4617,00,0,55-66,SysselsatteArb,2019,0
4617,00,0,55-66,SysselsatteArb,2020,NA
4617,00,0,67-74,SysselsatteArb,2008,0
4617,00,0,67-74,SysselsatteArb,2009,0
4617,00,0,67-74,SysselsatteArb,2010,0
4617,00,0,67-74,SysselsatteArb,2011,0
4617,00,0,67-74,SysselsatteArb,2012,0
4617,00,0,67-74,SysselsatteArb,2013,0
4617,00,0,67-74,SysselsatteArb,2014,0
4617,00,0,67-74,SysselsatteArb,2015,0
4617,00,0,67-74,SysselsatteArb,2016,0
4617,00,0,67-74,SysselsatteArb,2017,0
4617,00,0,67-74,SysselsatteArb,2018,0
4617,00,0,67-74,SysselsatteArb,2019,0
4617,00,0,67-74,SysselsatteArb,2020,NA
4618,00-99,0,15-74,SysselsatteArb,2008,0
4618,00-99,0,15-74,SysselsatteArb,2009,0
4618,00-99,0,15-74,SysselsatteArb,2010,0
4618,00-99,0,15-74,SysselsatteArb,2011,0
4618,00-99,0,15-74,SysselsatteArb,2012,0
4618,00-99,0,15-74,SysselsatteArb,2013,0
4618,00-99,0,15-74,SysselsatteArb,2014,0
4618,00-99,0,15-74,SysselsatteArb,2015,0
4618,00-99,0,15-74,SysselsatteArb,2016,0
4618,00-99,0,15-74,SysselsatteArb,2017,0
4618,00-99,0,15-74,SysselsatteArb,2018,0
4618,00-99,0,15-74,SysselsatteArb,2019,0
4618,00-99,0,15-74,SysselsatteArb,2020,5291
4618,00-99,0,55-66,SysselsatteArb,2008,0
4618,00-99,0,55-66,SysselsatteArb,2009,0
4618,00-99,0,55-66,SysselsatteArb,2010,0
4618,00-99,0,55-66,SysselsatteArb,2011,0
4618,00-99,0,55-66,SysselsatteArb,2012,0
4618,00-99,0,55-66,SysselsatteArb,2013,0
4618,00-99,0,55-66,SysselsatteArb,2014,0
4618,00-99,0,55-66,SysselsatteArb,2015,0
4618,00-99,0,55-66,SysselsatteArb,2016,0
4618,00-99,0,55-66,SysselsatteArb,2017,0
4618,00-99,0,55-66,SysselsatteArb,2018,0
4618,00-99,0,55-66,SysselsatteArb,2019,0
4618,00-99,0,55-66,SysselsatteArb,2020,1289
4618,00-99,0,67-74,SysselsatteArb,2008,0
4618,00-99,0,67-74,SysselsatteArb,2009,0
4618,00-99,0,67-74,SysselsatteArb,2010,0
4618,00-99,0,67-74,SysselsatteArb,2011,0
4618,00-99,0,67-74,SysselsatteArb,2012,0
4618,00-99,0,67-74,SysselsatteArb,2013,0
4618,00-99,0,67-74,SysselsatteArb,2014,0
4618,00-99,0,67-74,SysselsatteArb,2015,0
4618,00-99,0,67-74,SysselsatteArb,2016,0
4618,00-99,0,67-74,SysselsatteArb,2017,0
4618,00-99,0,67-74,SysselsatteArb,2018,0
4618,00-99,0,67-74,SysselsatteArb,2019,0
4618,00-99,0,67-74,SysselsatteArb,2020,238
4618,01-03,0,15-74,SysselsatteArb,2008,0
4618,01-03,0,15-74,SysselsatteArb,2009,0
4618,01-03,0,15-74,SysselsatteArb,2010,0
4618,01-03,0,15-74,SysselsatteArb,2011,0
4618,01-03,0,15-74,SysselsatteArb,2012,0
4618,01-03,0,15-74,SysselsatteArb,2013,0
4618,01-03,0,15-74,SysselsatteArb,2014,0
4618,01-03,0,15-74,SysselsatteArb,2015,0
4618,01-03,0,15-74,SysselsatteArb,2016,0
4618,01-03,0,15-74,SysselsatteArb,2017,0
4618,01-03,0,15-74,SysselsatteArb,2018,0
4618,01-03,0,15-74,SysselsatteArb,2019,0
4618,01-03,0,15-74,SysselsatteArb,2020,219
4618,01-03,0,55-66,SysselsatteArb,2008,0
4618,01-03,0,55-66,SysselsatteArb,2009,0
4618,01-03,0,55-66,SysselsatteArb,2010,0
4618,01-03,0,55-66,SysselsatteArb,2011,0
4618,01-03,0,55-66,SysselsatteArb,2012,0
4618,01-03,0,55-66,SysselsatteArb,2013,0
4618,01-03,0,55-66,SysselsatteArb,2014,0
4618,01-03,0,55-66,SysselsatteArb,2015,0
4618,01-03,0,55-66,SysselsatteArb,2016,0
4618,01-03,0,55-66,SysselsatteArb,2017,0
4618,01-03,0,55-66,SysselsatteArb,2018,0
4618,01-03,0,55-66,SysselsatteArb,2019,0
4618,01-03,0,55-66,SysselsatteArb,2020,62
4618,01-03,0,67-74,SysselsatteArb,2008,0
4618,01-03,0,67-74,SysselsatteArb,2009,0
4618,01-03,0,67-74,SysselsatteArb,2010,0
4618,01-03,0,67-74,SysselsatteArb,2011,0
4618,01-03,0,67-74,SysselsatteArb,2012,0
4618,01-03,0,67-74,SysselsatteArb,2013,0
4618,01-03,0,67-74,SysselsatteArb,2014,0
4618,01-03,0,67-74,SysselsatteArb,2015,0
4618,01-03,0,67-74,SysselsatteArb,2016,0
4618,01-03,0,67-74,SysselsatteArb,2017,0
4618,01-03,0,67-74,SysselsatteArb,2018,0
4618,01-03,0,67-74,SysselsatteArb,2019,0
4618,01-03,0,67-74,SysselsatteArb,2020,46
4618,05-09,0,15-74,SysselsatteArb,2008,0
4618,05-09,0,15-74,SysselsatteArb,2009,0
4618,05-09,0,15-74,SysselsatteArb,2010,0
4618,05-09,0,15-74,SysselsatteArb,2011,0
4618,05-09,0,15-74,SysselsatteArb,2012,0
4618,05-09,0,15-74,SysselsatteArb,2013,0
4618,05-09,0,15-74,SysselsatteArb,2014,0
4618,05-09,0,15-74,SysselsatteArb,2015,0
4618,05-09,0,15-74,SysselsatteArb,2016,0
4618,05-09,0,15-74,SysselsatteArb,2017,0
4618,05-09,0,15-74,SysselsatteArb,2018,0
4618,05-09,0,15-74,SysselsatteArb,2019,0
4618,05-09,0,15-74,SysselsatteArb,2020,6
4618,05-09,0,55-66,SysselsatteArb,2008,0
4618,05-09,0,55-66,SysselsatteArb,2009,0
4618,05-09,0,55-66,SysselsatteArb,2010,0
4618,05-09,0,55-66,SysselsatteArb,2011,0
4618,05-09,0,55-66,SysselsatteArb,2012,0
4618,05-09,0,55-66,SysselsatteArb,2013,0
4618,05-09,0,55-66,SysselsatteArb,2014,0
4618,05-09,0,55-66,SysselsatteArb,2015,0
4618,05-09,0,55-66,SysselsatteArb,2016,0
4618,05-09,0,55-66,SysselsatteArb,2017,0
4618,05-09,0,55-66,SysselsatteArb,2018,0
4618,05-09,0,55-66,SysselsatteArb,2019,0
4618,05-09,0,55-66,SysselsatteArb,2020,0
4618,05-09,0,67-74,SysselsatteArb,2008,0
4618,05-09,0,67-74,SysselsatteArb,2009,0
4618,05-09,0,67-74,SysselsatteArb,2010,0
4618,05-09,0,67-74,SysselsatteArb,2011,0
4618,05-09,0,67-74,SysselsatteArb,2012,0
4618,05-09,0,67-74,SysselsatteArb,2013,0
4618,05-09,0,67-74,SysselsatteArb,2014,0
4618,05-09,0,67-74,SysselsatteArb,2015,0
